Gene	x	y	cluster
CLEC11A	-9.281842	0.67945504	6
UCHL3	3.0772645	-0.29254344	14
IGSF22	-17.992804	1.6950662	0
SHISA8	-3.0101142	9.360709	19
SMYD2	14.112658	7.126249	16
ZNF552	-14.032376	-12.466992	4
STX8	18.269094	0.82198983	21
DBR1	-17.51613	-5.192797	6
TNS2	-9.821826	10.597708	3
NXPH3	-7.0325894	7.801609	8
EPB41L1	17.821644	2.9133713	12
SREBF2	19.607306	3.8086004	12
RPS24	-0.06306307	-0.7472576	20
PANK2	12.76504	-4.3402987	5
PFKL	-6.540549	-11.33806	9
ST3GAL3	20.435343	2.6825721	5
DVL2	-12.886414	-6.8152614	6
PLEKHA7	-2.3167846	12.6889305	8
SLC39A11	18.176832	6.3839607	12
ADCK2	-12.995928	2.205078	14
CCDC8	-15.657606	1.7105591	0
COA7	-11.107855	-1.958568	7
VEGFA	-9.998512	11.772069	3
EEF1D	-2.736745	-0.8783776	20
MRPL53	-10.134029	0.9958864	17
UCK2	13.06813	-5.487376	5
ZNF280C	-16.774885	-14.333063	17
REEP1	18.167393	2.1227927	12
RSRC2	19.591375	-7.616171	21
TSPYL2	23.519724	-4.143101	15
WFIKKN1	-17.090918	0.520877	0
ZNHIT1	-5.508154	-2.9448416	7
ARMC6	-16.943045	-4.176159	0
RPRD1A	20.600191	0.9935322	12
TMEM8B	0.7027776	-11.769903	9
EFNA4	-12.513757	-2.1094549	7
METTL6	15.018918	-2.4910512	5
BMP8B	-15.3281975	4.4631596	3
PGRMC1	2.5673084	-2.8197572	15
TMEM80	-12.230068	2.0485353	14
TBCK	22.576065	4.708612	12
NLN	20.472673	-1.5916568	12
YPEL3	2.0378036	-3.6800506	15
TSSC4	-9.571219	-3.1548257	7
SLC25A11	-6.4879713	-4.4601536	7
EXTL2	5.675485	-2.8372262	15
SOX15	-9.100575	-0.16045845	7
GABPB2	8.110253	-7.365421	1
TMEM200C	-2.8206964	10.762137	24
PSENEN	-10.322355	1.1170943	17
LTBP1	11.087239	12.903134	11
MAD2L2	-8.793571	3.5595255	17
THNSL1	-18.989338	-4.8523197	7
TUBGCP3	16.28646	-4.6475773	5
ARPP19	13.909661	3.1696908	11
SLITRK2	-9.971884	12.070837	3
MBP	19.585888	8.518478	11
TBCCD1	-16.98251	-8.839028	4
C19orf18	-9.293793	6.2385397	3
CENPI	-19.292278	5.1006684	13
DDX49	-10.792714	-6.1208105	7
CBFA2T3	-10.032091	3.2410393	6
BLOC1S4	-10.064233	-0.13121109	6
BTN3A2	-13.367083	6.4367957	3
INPPL1	-11.722292	8.125442	3
KCNQ2	13.716063	-0.10380629	16
SLC35E4	-12.345837	-11.129429	11
NADK	-13.614873	-10.253338	14
ZNF844	-17.394798	-5.369562	0
ZC2HC1A	22.198711	-0.4693453	12
ANKRD31	-18.877337	-9.871374	4
ZNF117	-19.10418	-11.015374	4
ENTPD6	4.6166306	-5.8376756	1
USP45	17.339314	-7.719999	18
SIRT5	11.864846	-6.033915	18
LPP	20.117928	7.769849	12
ZNF619	-14.617495	-0.84263587	7
TFIP11	-13.428329	-3.746268	6
ZNF101	-17.524664	-3.973557	0
CAP2	25.169718	4.25704	12
BCL2L15	-17.637737	-1.2766403	0
SH2B3	-10.017935	-13.468844	16
TMEM63B	8.067114	-5.1288443	1
SEZ6L2	24.010735	-2.8733335	15
SYTL2	14.682205	3.5355837	16
RPS28	0.058289163	-0.90825605	20
CTTNBP2	20.969236	6.6107707	12
CBX3P2	-17.755964	-1.8978423	0
RNF24	20.231415	3.24869	12
MPPED2	22.073069	10.823794	12
NLGN4Y	23.702177	6.857649	12
UBE4A	14.4442215	-10.211418	20
SYT3	-11.306501	-5.7049437	0
MTURN	14.591582	3.9585123	15
SLC37A3	11.571229	-5.901022	16
SPATA4	-18.276695	-2.281698	0
TRAPPC9	20.183466	4.30691	12
PTCHD1	11.366591	7.195957	2
AMPD2	-4.897131	2.125682	8
HTRA1	-2.8335233	13.759026	3
AIDA	-16.199177	-14.969427	14
USP33	22.373457	2.3503807	12
ITGAL	-15.945271	9.167324	3
RCN2	24.715967	-2.5160906	15
DLGAP4	17.233738	2.5158544	12
PPARGC1A	17.592056	1.197589	15
LAMB1	13.086781	2.7296727	16
NDUFA5	1.030752	-3.1285975	15
RREB1	-9.854184	14.445219	23
DDX1	17.420967	-8.044824	27
PCCB	9.5230255	-8.463782	11
GPR161	-5.954283	6.7092237	8
TRIM25	-17.674856	10.089111	3
C17orf67	-17.506554	-14.031281	4
WIPI2	2.6442356	-7.246486	1
ZNF367	-18.962942	4.630913	0
TBC1D12	5.2336164	10.957122	11
BMP7	-7.913202	11.976638	3
WDR25	7.7258697	-9.388433	1
PIGZ	9.682763	-14.10997	25
MBTPS2	5.1243057	-11.296692	1
SEH1L	-11.02414	-10.122082	4
SFMBT1	5.187107	1.0888847	14
TRIM71	-4.5585637	4.6431417	9
FAM133A	-2.6250064	8.362585	4
MAPK15	-5.547093	6.3128495	9
PIK3C3	21.481499	0.7173796	12
SATL1	4.3314056	-13.917987	1
PELO	-10.27154	-1.8998526	3
MAPKAPK5-AS1	-7.6912446	-5.3123436	7
VPS11	-13.736068	-7.791976	6
PCGF2	-12.402992	0.7773645	6
TRNAU1AP	11.748719	-4.427631	1
ZFC3H1	17.853064	-4.6806145	21
PIK3CA	20.990572	0.9646898	12
RNF168	10.832833	-6.937935	1
PRRC2C	22.116179	1.5847625	12
DNAH12	-6.575355	15.497224	2
CPSF1	-10.799704	-8.588268	9
OSER1	-8.772459	-5.405792	7
MDK	-3.1079967	-1.1743807	20
CAPRIN2	19.376904	-3.400638	5
ZDHHC18	-9.225969	-12.936644	4
GPS2	-3.2993898	-6.727247	17
SPHKAP	17.90032	12.197148	19
EZH2	-20.555187	6.5213866	13
ENPP1	-4.2505074	10.854295	8
DCTN2	-0.6711858	-4.8315706	20
VRK3	-10.903728	-11.490158	4
SGSH	-15.58379	2.5475538	0
CCDC86	-13.556063	-2.1632497	7
ABCB9	13.117165	-1.1076337	16
TMEM108	25.540943	9.761843	12
N4BP3	-14.830617	-1.5591624	6
PCNT	12.893607	-0.63177556	16
KIF5C	24.051504	6.8769937	12
POLR3B	8.657391	-11.357212	1
ZNF649	-19.275206	-3.8325644	0
SOS1	23.476048	5.3201876	12
UBALD2	-10.884947	0.35246375	6
ZNF583	4.272979	-11.498956	1
TXNRD1	13.986684	-8.212224	16
SOWAHA	-4.9101014	3.9756856	9
PSMA2	-5.4119883	-1.2560072	14
DTWD1	21.688452	-0.9211035	12
PHLDA3	-7.8441095	0.054568812	29
HNRNPA0	-1.0522213	-6.955893	17
ROCK2	25.04601	4.7674465	12
VILL	-14.272345	-6.3608227	0
PDGFD	11.690072	12.708252	3
ZNF546	-18.23379	-9.790235	4
ZBTB48	-12.746571	-7.8476377	7
RPL28	0.10645253	-0.9520335	20
OTUD3	10.764276	-9.32098	16
RALGDS	10.647	-2.4550529	11
ACSL3	24.683977	1.4140735	15
TMEM160	-0.5740131	-4.251497	17
CDK6	19.519041	6.3017497	12
OSTF1	8.348614	2.6282814	14
SF3B4	-10.05498	-2.1700447	7
DNAJA2	-3.6814594	-7.198243	20
TMEFF2	22.85791	8.877043	12
SHISA5	-7.46218	-4.401802	6
NEUROD1	-5.9073515	8.8123	8
TIGD7	-14.15411	-13.43952	4
ZC3H13	21.706417	-1.5203552	12
TMC6	-10.572596	10.144527	11
HSD17B12	25.010107	0.58371574	25
ATP8A1	22.554031	8.082817	12
NUDT18	-15.488896	-1.9343282	0
NEPRO	11.744925	-11.492276	1
CKMT2-AS1	20.063093	-3.2690375	5
TUBB	1.304779	-2.7976635	15
KLHL13	14.671937	11.54217	19
NT5DC1	19.11982	7.0704255	26
NDUFA4L2	-14.532861	11.11749	3
OLA1	22.488913	2.8067656	12
IFT43	17.765759	-2.502451	5
KRTCAP3	-15.230184	2.1496866	0
GYG1	-6.5522566	0.7160038	8
SLC19A3	-11.261036	6.8863435	3
ZNF606	-15.267553	-10.5665	4
FKBP5	10.566156	6.040239	16
FBXO46	-13.039056	-10.730428	4
ZNF169	-12.768404	-13.057858	4
MVK	-7.591477	1.8584402	8
RPL24	-0.19323353	-0.8218194	20
TRPM4	-6.8343334	5.4217286	8
PRADC1	-13.229148	-4.217799	6
SCML2	-4.316151	4.829106	9
SKIL	16.157133	-11.677807	16
TMEM63A	3.2219648	12.135773	11
BCL2L11	-10.011429	7.881489	3
MEX3B	-10.047587	2.6986954	6
SPINK5	-20.76242	-1.7830452	0
FKBP1B	-4.9876943	-0.32822844	17
RPGR	7.9880595	4.204998	2
SAT1	13.462484	8.966257	15
SNRNP70	24.284306	0.13309607	16
ZNF721	5.5877795	1.0144681	14
FH	-8.279625	-1.9861294	7
GTF3C2	6.3348365	-9.455256	1
ZBTB47	-11.841184	-8.901186	4
FANK1	8.133932	4.2292633	2
NCOA1	23.710438	7.4204607	12
BAD	-5.410884	-4.7086005	17
HES4	2.209881	-1.8572098	17
USP28	12.946422	0.55598253	16
TMEM9B	-3.6368003	-6.478862	17
MAGEE1	-3.9900153	-8.217499	6
MICALL2	-5.897952	2.2184854	9
FKBP7	-12.283082	-2.0372775	7
ALAS1	-10.913768	-2.0046828	7
UBC	0.5218424	-2.5549545	15
DDX19A	4.017957	0.33681506	14
SPSB3	-7.2388787	-7.396184	22
TCEA2	0.21547449	-4.5378733	17
LMAN2L	6.0859113	-9.880235	1
FAR2	20.451986	6.1160197	12
RPA1	5.802006	-10.013957	1
SLC6A1	12.899246	12.048025	19
TRAM2	4.45595	-7.5913367	23
ZSCAN20	-17.88379	-4.4338913	6
GALK2	20.182974	-0.41700092	12
SLC27A4	8.293774	-5.5399942	1
ST8SIA3	14.242603	1.8405066	16
RPL18	-0.031489894	-0.9584145	20
ZNF335	-9.178735	-11.239965	9
CELSR2	8.130647	-0.90866035	16
SNX10	16.839369	-1.343502	15
TMEM74B	-7.240595	2.848322	4
SERPINB6	-3.1355426	13.374358	1
IFNGR2	4.824985	-1.7413895	27
REM2	-18.401257	0.52126527	0
CEP170	20.928268	5.7684956	12
TUBB1	-19.076004	-0.5828617	0
CDKN1B	-6.6679406	-0.012818825	6
USP46	10.884715	-3.381727	1
TPK1	18.987024	2.5530071	5
PDIA3	0.40239942	-4.634319	15
CCDC69	-8.228116	6.5391417	3
SLC35B2	-12.894493	-0.8310407	6
GLYATL2	3.1882398	7.847069	3
ZNF282	-14.108396	-9.329263	4
LRRK1	13.915116	4.5976076	16
DHX57	13.771352	-4.67223	5
RP9	-19.104385	-6.71303	4
ACTL6A	-18.086418	6.731407	13
RPF1	-10.617168	-4.2280674	7
RPGRIP1L	18.230396	-3.2023003	5
RPH3AL	-4.880257	7.076774	8
RPIA	-16.739056	-12.0328	4
RPL10	0.08892291	-0.83228034	20
TFAP2E	-11.841216	-12.149372	4
RPL12	-0.36383143	-0.78604794	20
SHMT1	-10.224033	6.1735244	3
GNB4	-1.2804599	11.549841	24
SIPA1L2	15.398327	11.59432	19
RPL13	-0.0015866862	-0.5442913	20
RPL15	0.10669506	-1.0039729	20
RPL21	-0.26065144	-0.6456368	20
RPL22L1	-6.0585384	-1.7377348	7
RPL23A	-0.60447603	-0.8038345	20
RPL27A	-0.94545317	-0.69248754	20
RPL30	-0.089290954	-0.7608176	20
RPL31	-0.46960145	-0.66297275	20
RPL36	-0.37448645	-0.89785624	20
MLX	-10.712356	-6.2711997	7
RPL36A	-0.5079131	-0.4968967	20
RPL37	-0.046084777	-0.6698442	20
SOX12	-9.829691	2.7755666	6
MAN2B2	-10.633938	3.2223775	19
RPL41	-0.8529003	-0.6029693	20
RBM12B	6.7873588	-12.299917	1
RPL5	-0.010052989	-0.80360913	20
RPL6	-0.015498673	-0.81299514	20
RPL7A	0.13032407	-0.9571809	20
RPL8	-0.14487848	-1.0005817	20
VWA5B2	8.651906	-3.3255105	25
MAOB	11.025769	4.754485	2
RPL9	-0.25930473	-0.7589298	20
RPLP2	-0.18483615	-0.8618438	20
RPN2	-1.0747746	-8.883977	13
YY2	-13.423118	0.88741815	14
RPP14	-12.477174	3.0194912	14
RPP25	-5.167255	7.873397	19
RPP30	3.127914	-11.17959	1
RPP38	-22.57527	-8.5481205	4
ZNF688	-13.800587	-3.592499	6
RPRM	-5.0654354	-0.039770525	17
RPS10	-0.47188702	-1.295859	20
RPS11	-0.99320394	-0.8034493	20
BYSL	-12.269568	-2.4988008	7
RPS16	-0.81392413	-0.9243294	20
SRP68	-6.701744	-8.469788	6
RPS19BP1	-4.0979834	-3.5070872	20
RPS20	-0.9297052	-0.69975805	20
RPS25	-0.2851038	-0.6997107	20
GTF2A2	-4.861122	-3.1165152	7
RPS27	-0.16694002	-0.6577952	20
ZNF672	-13.558592	-1.0213171	6
RPS29	-0.67639804	-0.4695324	20
RPS3A	-0.17559728	-0.7332418	20
EXOC4	23.38815	7.085396	12
RPS5	-0.7532874	-0.95262027	20
LIPE	-11.019949	10.160584	11
RPS6KA1	-10.283293	6.476099	3
RPS6KA2	22.887709	9.746391	12
RPS6KA3	23.431921	2.7884512	12
RPS6KA4	-12.485755	-7.6815147	9
RPS6KB1	12.206896	-4.6637006	14
RPS6KB2	-12.25657	-6.9256415	9
RPS6KL1	8.50348	-4.885217	25
ZCCHC17	20.956934	-5.356803	15
RPS8	-0.06978308	-0.73062074	20
RPUSD2	-13.584805	-2.6056826	7
RRAD	-12.577332	11.907275	3
RRAGB	12.306753	-11.076931	1
RRAS	-14.192074	8.293318	3
RRBP1	-9.749211	9.9060955	3
SAMHD1	-16.841913	11.080488	23
IMPA2	-12.564532	5.5379825	3
RRM1	-19.068514	6.19395	13
RRM2	-18.926346	6.800772	13
RRN3	-15.5386715	-9.633001	4
TTC3	24.309284	7.160384	12
RRP1	-12.193127	-4.303201	7
TGIF1	-15.396434	6.5209374	3
RRP12	6.1978006	-7.3843355	1
RRP15	6.440298	-14.118029	27
RRP1B	4.461686	-9.786348	1
CCM2L	-14.705941	6.0726566	3
RRP36	-13.11051	-8.140838	7
RRP7A	-12.262215	-8.87431	6
RRP9	-13.531284	-3.847297	7
ABLIM2	17.469507	2.959304	12
RRS1	-21.66732	2.427953	22
ZNF598	-14.159801	-4.674377	6
GPATCH8	23.84063	5.958232	12
RSBN1	11.095758	-9.712827	1
DNAJC3	12.106021	-12.211333	18
RSBN1L	20.181189	-4.1191077	5
TM9SF4	10.37221	-7.1290293	1
RSL1D1	-4.3046165	-3.9585168	20
RSL24D1	-3.6094763	-3.6025677	20
RSPH3	13.272013	-0.76674837	5
RSPH4A	-15.276144	7.0870667	2
YPEL4	-11.457431	-7.8211627	4
RSPH9	-5.490231	6.125669	9
GPN3	-10.213538	-2.9669054	7
RSRC1	19.168415	0.7561855	11
RSU1	13.416876	5.9219728	16
FAM210A	4.4848256	-12.546698	1
RTBDN	-13.154218	0.5407017	6
ARHGEF15	-16.578606	2.2712643	0
COL4A6	-12.631351	8.974039	3
RTN3	24.343756	7.0362606	15
RTN4	23.705723	7.6197577	15
HTATSF1	-5.5116234	-5.4671474	7
RTN4IP1	6.6630344	-10.747854	1
NPIPB11	-19.355875	0.90254253	14
RTN4RL1	13.33738	0.1012052	16
ZNF747	-13.391547	-1.050078	6
RTN4RL2	0.062355325	4.752982	24
SYT16	25.119255	6.159175	12
RTP5	-5.839034	8.213953	8
RUFY3	22.969805	5.3433895	12
RUNDC3A	9.616801	-2.1758406	16
FAM76A	6.4296846	-14.800713	27
WDR27	4.8452206	0.89511955	14
PACSIN3	-21.895292	1.9732559	22
RUSC2	16.928545	-1.751088	5
TNFSF4	-18.735268	-4.669898	0
SLC10A7	17.017872	-6.2703853	18
RXRG	-4.674446	10.062984	8
RYR2	25.704	7.379164	12
THAP1	-11.926132	-1.511703	7
DNAJC19	-2.0432274	-5.965739	20
TINCR	-7.459352	5.761392	8
GALNT2	14.235704	10.669575	19
HSPA13	2.2913337	-6.4696045	15
S100PBP	11.22043	3.068876	16
S1PR2	-19.954638	0.5480633	14
BMI1	-11.202935	-0.19054699	6
S1PR3	-9.474538	8.140351	3
SAAL1	-17.955856	-10.076233	4
SAC3D1	-10.053089	0.04183199	6
SNCB	2.2681262	-3.8814914	15
SLC38A10	-10.426778	-11.634591	9
SACM1L	14.024102	-7.6035986	18
SAE1	7.2999144	-7.706585	1
FLRT1	-7.2104616	4.0445547	6
SAFB2	12.359851	-5.560747	25
TRIM56	-13.065067	7.040811	0
CIR1	14.801437	-9.53219	15
SALL1	-6.8614187	10.556147	11
SALL2	-8.94825	2.286676	6
SAMD10	-12.694952	-4.516567	7
STX1A	9.24285	-0.619692	16
SAMD11	-6.055183	8.6030855	8
BOD1	-9.114963	0.2384392	17
SAMD12	23.152084	7.7720346	12
SAMD15	-12.51383	-2.7747226	7
SAMD3	10.617861	7.999718	19
SAMD4A	18.063261	9.240282	3
SAMD4B	11.3726	-2.909708	11
SAMD5	16.540052	10.706015	11
ZNF271P	10.60211	-3.0406537	20
SAP30BP	3.722438	-10.320659	20
SAP30L	-12.96364	-0.8166909	6
RUSC1	1.5446366	-7.1139817	20
SAR1A	7.856388	-11.911611	1
ADD3	20.746317	6.730095	12
SARDH	-10.475257	6.0481563	3
SARM1	10.2196	-4.8295207	5
SARNP	12.611614	-3.7924733	5
HACD3	24.22142	-2.3408668	15
SAT2	8.963589	-2.3440564	21
SATB1	15.440984	5.62523	16
SATB2	23.75186	11.021401	16
SH3KBP1	20.669512	6.522461	12
SAXO2	6.6399612	-11.828233	1
SBF2-AS1	2.496327	-14.643946	1
SBK1	-7.5623913	4.220286	9
SBNO1	20.541798	-3.4059064	5
OXA1L	-11.518658	-5.1273355	7
SCAF11	18.64416	0.12643392	21
SCAF4	11.9544735	-8.801984	18
SCAMP1	23.22684	-3.155997	15
YIPF3	-5.56917	-4.704635	7
SCAMP1-AS1	-17.526018	-2.259073	0
SCAND1	-3.7709718	-1.3396266	17
SCAP	12.968284	-4.471418	5
AMER2	3.6861088	12.916451	11
SCAPER	22.52132	5.654445	12
SCARB1	12.020021	0.1275322	16
SCARB2	15.779366	6.457492	11
SCARF2	-8.363966	7.088239	8
MAPRE2	21.780107	6.342866	12
SCART1	-15.296941	14.045683	23
ZNF25	15.480967	-5.1826134	5
NOP56	-0.3222211	-8.6233425	20
SCFD2	20.642786	3.7385647	12
SCG2	2.8862102	-2.77506	15
PARG	19.878967	-4.4548497	27
HPRT1	17.634892	0.49801138	5
SCHIP1	17.343634	7.009061	25
SCML4	-6.513856	10.31055	3
TMEM184A	-18.508028	-0.036251698	0
SCN11A	-18.85982	-13.06038	4
CDV3	-3.459714	-10.182618	6
SCN1A	25.481993	6.552345	12
SCN2B	2.9957232	-5.559396	15
TMEM54	-8.816717	1.1266606	6
SCN3A	25.223015	6.324614	12
SCN3B	14.745429	4.0899277	16
SCN8A	24.990532	5.7828712	12
SCN9A	15.191943	12.872291	19
ETFDH	18.949968	-8.770354	15
SCO1	-19.222036	-6.636456	6
TGFB3	-10.671184	7.3503957	3
RSAD1	-8.612584	-9.33139	7
SCOC	1.4847295	-3.7557497	15
SCPEP1	9.7273855	-2.4692593	25
VASH2	-2.2196486	9.929515	11
SCRN1	16.586538	-1.6227627	15
MAP4K1	-21.635748	1.7882694	22
SCRN3	8.432222	-13.009062	27
KCNIP2	5.8107433	4.563339	19
SCRT1	-6.6379437	2.100526	8
SCRT2	-11.740907	6.2985015	3
SCUBE1	-7.2828627	8.744294	8
SCUBE2	-1.2023319	9.471154	19
SRGAP2B	4.011014	2.3903577	14
SHISA7	8.63497	-1.670142	16
SCYL3	5.813137	-12.536047	1
DNMT3A	16.84854	2.2882612	16
SDC2	10.299499	12.139953	11
SDC3	-4.3197308	3.136658	3
SDC4	-9.606376	13.152002	3
SON	24.057493	-0.76210785	21
SDCBP	-2.600343	0.3806914	20
SDCBP2-AS1	6.418613	-11.126081	1
SDE2	-13.064475	-1.5256972	6
SDF2L1	-9.991807	0.8462656	17
SDHAF2	-1.4943131	-8.817193	14
ZNF513	-13.427576	-4.6328354	6
SDHAF4	-18.409435	-10.553291	7
SDHD	3.3294604	0.60057366	14
SDK2	-1.7998271	11.5577965	8
AKR7A2	-20.077358	4.80586	13
SEC11C	-2.6824012	-3.6713912	27
SEC13	2.1833243	-10.249256	20
SEC14L1	12.659307	3.5669606	18
SEC14L6	-11.06094	6.3520927	0
SEC16A	7.248711	-7.1942964	1
SEC22A	20.720644	-0.56119597	12
SEC24B-AS1	7.116597	-11.002126	1
SEC24C	-10.949791	-10.441473	6
SEC31A	18.257738	-2.9522994	5
APEX2	-13.542682	-1.8477752	7
SEC31B	5.0984087	-0.17185515	14
SEC61A1	-5.5816154	-12.493866	6
SEC61B	-3.5475605	-2.6779733	20
SECISBP2	22.520742	-1.8478812	15
SECISBP2L	17.962587	6.2603183	11
SELENOF	15.191263	-9.390479	15
SELENOH	-1.8694304	-2.6617813	20
SELENOK	-3.765068	-3.9708521	7
SELENOM	-2.4884956	-4.755408	15
CDC42SE2	19.729246	2.405894	12
SELENOO	10.71543	-4.13685	15
SELENOT	14.709259	-10.805782	18
SEMA3A	20.771877	12.495638	26
SEMA3B	3.0201998	12.298087	11
SEMA3C	16.058695	12.549578	19
SEMA4A	-8.376394	6.233368	3
PPIL4	14.112233	-8.441715	18
SEMA4C	-9.697453	4.303887	10
SEMA4F	7.009741	-3.882913	4
SEMA4G	-7.2500205	5.4879656	3
SEMA5A	16.434233	12.270867	16
NRF1	21.23914	2.3205433	12
NFIL3	-12.974968	5.18837	10
SEMA6B	4.538427	-5.8491287	1
PRRC1	-17.276543	-11.524725	4
SNRPG	-4.0911655	-2.196792	20
SEMA6C	-6.917494	3.2282193	6
FBXO42	17.428703	-0.29419708	5
SEMA6D	23.357193	11.669367	19
ZFAS1	-1.548343	-0.98711306	20
SENP3	-13.601987	-9.0506735	1
SENP5	18.342747	-1.3534515	5
SENP8	-17.220781	-9.215852	7
SEPHS1	-23.600266	2.304319	22
SEPHS2	-23.714346	-0.19279087	22
SEPSECS	-18.667366	-9.511142	4
XPO5	8.596396	-8.766534	1
SERAC1	8.982146	-9.487564	1
TPST1	21.794353	3.2027643	12
MRPS9	13.430053	-10.81802	5
SERF2	-1.1938331	-2.8496556	20
SERGEF	20.676138	2.5858865	12
SERINC1	23.742376	-3.1970558	15
SERINC3	22.649763	-4.188073	15
SERINC4	-18.359373	0.0046084467	0
ACOXL	-13.536355	6.0349402	8
VEGFB	-5.353843	0.7354745	17
SERPINE2	14.185077	5.394344	16
AKAP1	5.3213854	-5.3724475	1
SERPINF1	-12.733683	13.81883	10
ANKRD13D	9.805761	-4.5885315	5
SERPINH1	-12.933972	11.048969	10
SERPINI1	25.511189	1.8391795	12
ONECUT1	-5.2440805	9.7356	8
SERPINI2	-7.6400137	15.172117	3
SET	-0.29339406	-3.0851882	20
VCX2	-24.182125	-3.2999473	6
SETBP1	24.984787	7.387122	12
SETD1B	-12.751064	-9.097154	6
SETD2	21.29524	2.7180097	12
SETD3	14.43735	0.8392303	16
SETD4	-16.917751	-10.768344	4
SETD5	22.985847	4.6166735	12
POR	6.2248626	-7.2781405	1
SETD6	-21.677853	-7.7936897	27
SETMAR	-17.163952	-6.798208	7
SETX	19.455605	-0.5852989	5
SF1	23.076021	-1.5737902	15
STAR	-13.875134	4.678728	6
SF3A3	-3.1291769	-11.689443	7
SF3B1	19.727566	-6.4595876	21
SF3B2	0.256862	-6.9524016	20
SF3B3	7.5979342	-8.49464	1
SF3B5	-5.4153237	-2.8488436	7
SFI1	8.049591	-6.4249578	14
SFMBT2	18.882553	9.283792	12
SFR1	-12.243337	-1.8102521	7
SFRP1	-11.014581	13.065202	3
SPIN1	22.1243	4.0772743	12
SFRP5	-15.448858	0.18932903	0
SFSWAP	15.817169	-1.5430797	5
SFT2D1	-3.4317794	-13.340785	7
NSMCE1	-8.89709	-4.412411	7
SFT2D3	-13.974474	-1.8675725	6
SH3GL2	26.056812	5.8717947	12
SFXN2	-14.400645	-10.6790695	4
SFXN3	-11.713998	-8.432736	4
TRIM14	6.364133	-6.662264	1
SFXN5	16.067652	5.699049	12
ACYP2	22.130205	5.707209	12
SGCB	-2.2063055	-9.739685	1
SGCE	22.657257	-0.8111843	15
SGK1	20.761263	10.389719	12
SGO1	-20.60114	7.3058667	13
SGPL1	13.518092	-6.6039653	23
UBE2B	23.540195	-0.32823536	15
SGPP1	13.347726	-7.5711365	1
SNHG22	6.7275987	-11.225279	1
SNAPC4	-9.938377	-12.356531	4
SGTB	15.247574	-9.713192	15
SH2B1	9.890081	-5.804887	1
SH2D3C	-12.1782675	-9.895665	4
SH3BGRL2	16.023125	2.1701982	16
SH3BP2	-12.024567	8.130301	3
SH3BP5	14.039478	-0.8900045	16
SH3BP5-AS1	-19.390316	-1.0793561	0
SH3GL1	6.9819803	-7.241534	16
SH3GLB1	18.634659	-4.7300706	5
SH3GLB2	0.5580173	2.6832392	16
SH3RF3	21.370594	9.125642	12
SH3TC1	-15.772085	9.374651	23
DEGS2	-20.146147	-0.6082392	0
SHANK3	11.9066725	-1.343687	5
TRAPPC2B	-10.150107	-1.7751117	7
SHBG	-16.869886	-2.066921	0
SHC1	-13.303359	3.07607	14
FBXO45	-4.2711706	-9.238392	6
SHD	-9.912688	6.322183	3
SHISA4	-7.7547264	-0.114887826	27
SHISA9	26.237457	7.8648543	12
SHKBP1	-16.764957	-1.268294	0
SHROOM2	-10.524513	8.041035	4
ARC	-2.7004502	3.6504827	10
SHROOM4	4.1179285	12.105859	11
SNRPA	-14.424661	-3.7617688	17
SIAE	-12.7963915	-15.29681	4
SIAH1	3.7843447	-12.271986	1
SIAH2	-10.864824	-10.911459	4
SIDT1	19.746544	4.805778	12
SIGLEC1	-15.398581	9.217655	0
SIGMAR1	-10.803245	-1.3663335	7
SIK2	20.27573	5.7252493	12
SIK3	22.921013	7.9630237	12
RCN3	-15.040794	5.317638	0
SIKE1	-3.6672897	-11.090602	9
LRRC28	21.048952	1.7173599	12
SIM2	-13.534515	6.489593	8
SIMC1	16.782759	-1.671664	5
SIPA1	-16.434725	3.2848978	0
SIPA1L1	24.61812	7.616831	12
SIRT1	6.122044	-11.3428755	1
SIRT2	4.6176767	9.400068	11
SIRT6	-10.667079	-6.381929	6
SIVA1	-7.7460513	-6.34473	13
SIX4	-16.584152	1.8751252	0
SKI	13.239424	-1.6189786	16
VMAC	-17.773367	-0.38234794	0
SKIDA1	-15.388627	-0.22997421	0
SKP1	0.94958353	-2.2937286	15
SKP2	6.6268797	-4.8481474	1
SLAIN2	17.263529	-4.9585943	5
SLC10A3	-14.576324	-1.4824363	6
SLC10A5	-16.233953	-0.09158578	0
PPAT	5.818986	-13.014496	20
ALDH1A2	16.17471	12.11412	16
SLC11A2	12.327386	-7.5562816	18
SLC12A2	19.538683	6.993805	12
HK2	-12.137347	9.185174	3
SLC12A5	23.585524	-3.4207575	15
SLC12A7	-14.38675	10.862755	3
ZEB1	24.23031	6.578145	12
SLC12A8	12.482912	2.3397305	5
SLC13A3	18.074324	4.873028	16
SLC16A1-AS1	17.613586	2.0596192	5
SLC16A13	-17.53349	-2.2984662	0
HNRNPL	9.139326	-3.662258	25
SLC16A2	8.70585	2.1127217	1
SLC16A3	-20.519785	-0.8989372	0
SLC16A9	-7.9236536	13.702054	3
SLC17A5	15.795444	-1.0945655	15
SLC17A7	11.127674	0.48246512	16
SRP9	-0.96145153	-3.4689636	20
SLC18A1	-14.986122	8.34381	3
SLC18A3	-14.540757	3.0508192	6
SLC18B1	3.315453	5.6609564	5
SLC19A1	-14.607926	11.241564	3
SLC19A2	-12.489908	-16.361633	4
SLC1A2	16.941626	9.521252	16
SLC1A4	3.1331406	-7.962841	22
SLC1A5	-13.524477	7.170505	3
DRAXIN	-7.466971	4.3933463	20
